Class,A1x_1,A1y_1,A1z_1,G1x_1,G1y_1,G1z_1,A2x_1,A2y_1,A2z_1,G2x_1,G2y_1,G2z_1,A3x_1,A3y_1,A3z_1,G3x_1,G3y_1,G3z_1,A4x_1,A4y_1,A4z_1,G4x_1,G4y_1,G4z_1,A1x_2,A1y_2,A1z_2,G1x_2,G1y_2,G1z_2,A2x_2,A2y_2,A2z_2,G2x_2,G2y_2,G2z_2,A3x_2,A3y_2,A3z_2,G3x_2,G3y_2,G3z_2,A4x_2,A4y_2,A4z_2,G4x_2,G4y_2,G4z_2
Calcio,-1.461,10.7872,0.7041,6.4979,-0.9768,0.723,-3.3471,10.0987,-3.2801,-2.8299,15.8592,-11.7986,-0.1559,0.3251,-0.3863,0.1623,-1.7783,1.5277,0.1479,0.2219,-0.2554,2.0353,-1.823,-1.7363,-2.5148,9.2783,0.273,0.4501,1.4988,0.8523,-0.1628,7.9823,-5.1475,5.8371,-7.2113,-3.2322,0.1165,0.6008,-0.3283,-2.7665,0.1224,-0.7604,0.0819,0.1916,-0.1889,1.5575,-3.3018,-1.1414
Calcio,-2.5148,9.2783,0.273,0.4501,1.4988,0.8523,-0.1628,7.9823,-5.1475,5.8371,-7.2113,-3.2322,0.1165,0.6008,-0.3283,-2.7665,0.1224,-0.7604,0.0819,0.1916,-0.1889,1.5575,-3.3018,-1.1414,-2.1316,10.4854,0.3784,5.6264,-1.2163,0.5076,0.7853,9.1985,-1.7861,6.7277,-4.8602,-6.3877,0.1612,1.135,-0.2022,-1.044,-0.8955,-1.1749,-0.0223,1.5947,-0.5167,-1.2664,-3.8094,-2.2354
Calcio,-2.1316,10.4854,0.3784,5.6264,-1.2163,0.5076,0.7853,9.1985,-1.7861,6.7277,-4.8602,-6.3877,0.1612,1.135,-0.2022,-1.044,-0.8955,-1.1749,-0.0223,1.5947,-0.5167,-1.2664,-3.8094,-2.2354,-0.2922,9.0101,1.3795,12.5935,6.4596,-2.1787,1.0104,8.9064,-2.5809,3.5578,-0.4693,-7.6519,-0.2389,2.0407,-0.232,0.2304,4.7065,-2.3456,-0.1171,0.8918,-0.2852,-3.6758,-4.2324,-1.3489
Calcio,-0.2922,9.0101,1.3795,12.5935,6.4596,-2.1787,1.0104,8.9064,-2.5809,3.5578,-0.4693,-7.6519,-0.2389,2.0407,-0.232,0.2304,4.7065,-2.3456,-0.1171,0.8918,-0.2852,-3.6758,-4.2324,-1.3489,-0.7808,8.8664,-0.2395,7.7764,5.9711,3.7302,0.5459,9.2512,-2.332,4.2425,3.5626,-11.3533,-0.2852,-0.3198,-0.1187,-0.0899,2.0556,-1.9023,-0.016,0.7364,-0.2341,-2.9734,-1.1648,0.0096
Calcio,-0.7808,8.8664,-0.2395,7.7764,5.9711,3.7302,0.5459,9.2512,-2.332,4.2425,3.5626,-11.3533,-0.2852,-0.3198,-0.1187,-0.0899,2.0556,-1.9023,-0.016,0.7364,-0.2341,-2.9734,-1.1648,0.0096,-1.3556,9.9729,-0.1868,10.5105,6.4117,-0.2825,-0.1484,9.0501,-2.6719,8.4084,6.3877,-10.5153,0.0761,0.4624,0.0649,1.1345,2.2125,-2.3301,0.0788,0.1735,-0.1463,-2.8771,-1.4277,0.7359
Calcio,-1.3556,9.9729,-0.1868,10.5105,6.4117,-0.2825,-0.1484,9.0501,-2.6719,8.4084,6.3877,-10.5153,0.0761,0.4624,0.0649,1.1345,2.2125,-2.3301,0.0788,0.1735,-0.1463,-2.8771,-1.4277,0.7359,-0.594,9.4316,-0.6131,6.4069,6.4596,5.3439,2.3463,8.6957,-3.0454,0.0287,10.7069,-9.3134,0.1878,0.0926,-0.2198,1.1664,-0.0761,-2.3738,0.1942,0.3874,-0.1799,-3.0123,-0.5529,0.7583
Calcio,-0.594,9.4316,-0.6131,6.4069,6.4596,5.3439,2.3463,8.6957,-3.0454,0.0287,10.7069,-9.3134,0.1878,0.0926,-0.2198,1.1664,-0.0761,-2.3738,0.1942,0.3874,-0.1799,-3.0123,-0.5529,0.7583,1.3604,10.6914,1.1736,7.6567,6.2776,1.6041,2.2793,9.2799,-1.5036,4.4772,8.9064,-2.6671,-0.2235,0.7561,-0.1724,2.1859,0.5821,-1.3526,0.1612,0.1309,-0.223,-2.6212,-0.5832,0.4901
Fine,1.3604,10.6914,1.1736,7.6567,6.2776,1.6041,2.2793,9.2799,-1.5036,4.4772,8.9064,-2.6671,-0.2235,0.7561,-0.1724,2.1859,0.5821,-1.3526,0.1612,0.1309,-0.223,-2.6212,-0.5832,0.4901,0.9867,10.7776,4.335,4.9991,7.7237,0.8475,-1.1157,9.0261,-4.3096,11.1522,8.6431,-7.6662,0.4166,0.5071,-0.8274,1.9257,1.0844,-1.0839,0.3182,-0.2554,-0.1995,-1.3888,0.8769,-0.3677
Inizio,-3.9709,8.6748,3.535,1.9824,8.8059,-2.5714,-1.5514,10.137,-0.3256,0.3112,9.1937,-4.3574,-2.9522,-0.3959,0.92,-0.0234,0.4177,-0.0442,0.3879,0.1639,0.0181,0.0601,-0.0878,0.083,-2.6776,8.2149,5.4223,3.4716,8.5712,-1.3551,-2.8491,10.9032,-1.5754,1.0918,9.2177,-4.9033,-1.6836,-2.742,-1.3585,-0.2783,-0.1783,-0.0005,0.8306,-1.7655,0.7769,0.2187,-0.4539,0.1554
Calcio,-2.6776,8.2149,5.4223,3.4716,8.5712,-1.3551,-2.8491,10.9032,-1.5754,1.0918,9.2177,-4.9033,-1.6836,-2.742,-1.3585,-0.2783,-0.1783,-0.0005,0.8306,-1.7655,0.7769,0.2187,-0.4539,0.1554,1.7771,9.4412,8.7706,3.2992,9.1267,-1.0965,-1.221,5.387,-6.1148,-0.2538,10.7117,-1.7478,-0.4752,-2.7899,0.0106,-0.3826,-0.4571,-0.0287,0.6199,-2.9442,2.3966,1.094,-0.9094,0.2794
Calcio,1.7771,9.4412,8.7706,3.2992,9.1267,-1.0965,-1.221,5.387,-6.1148,-0.2538,10.7117,-1.7478,-0.4752,-2.7899,0.0106,-0.3826,-0.4571,-0.0287,0.6199,-2.9442,2.3966,1.094,-0.9094,0.2794,-6.7492,13.4169,8.7131,2.5283,9.5433,2.4804,-11.2384,15.8736,1.4269,-7.8482,16.1034,1.9058,0.9078,1.4708,-0.0835,-0.4746,-2.1934,0.2543,-3.7221,-12.6568,4.1915,1.9348,-2.5323,1.6868
Calcio,-6.7492,13.4169,8.7131,2.5283,9.5433,2.4804,-11.2384,15.8736,1.4269,-7.8482,16.1034,1.9058,0.9078,1.4708,-0.0835,-0.4746,-2.1934,0.2543,-3.7221,-12.6568,4.1915,1.9348,-2.5323,1.6868,-0.958,10.0351,3.6308,-0.2729,9.2225,2.6767,-13.9199,8.5712,1.5706,-5.5019,27.1407,8.4946,1.9715,-2.3174,0.3358,-0.9775,-1.8145,0.2214,2.1285,3.8977,-0.4486,2.6265,-0.8397,1.6102
Calcio,-0.958,10.0351,3.6308,-0.2729,9.2225,2.6767,-13.9199,8.5712,1.5706,-5.5019,27.1407,8.4946,1.9715,-2.3174,0.3358,-0.9775,-1.8145,0.2214,2.1285,3.8977,-0.4486,2.6265,-0.8397,1.6102,-0.7472,8.1047,3.286,0.0862,12.9143,2.5043,5.7461,8.0589,-15.1984,-8.5665,16.3524,-15.6102,1.4942,-4.0606,-1.0924,-1.3234,-3.2911,0.9392,0.6561,-0.6024,0.5342,0.7333,-4.217,7.8731
Calcio,-0.7472,8.1047,3.286,0.0862,12.9143,2.5043,5.7461,8.0589,-15.1984,-8.5665,16.3524,-15.6102,1.4942,-4.0606,-1.0924,-1.3234,-3.2911,0.9392,0.6561,-0.6024,0.5342,0.7333,-4.217,7.8731,3.8847,8.2724,4.5745,-1.3743,3.6775,10.8314,4.7884,6.9911,-2.0303,-10.9271,0.2873,-19.4984,1.8177,-6.1597,-1.434,-6.7307,-1.5085,1.6299,0.0553,-0.9014,0.3688,-1.3372,1.6198,6.1768
Calcio,3.8847,8.2724,4.5745,-1.3743,3.6775,10.8314,4.7884,6.9911,-2.0303,-10.9271,0.2873,-19.4984,1.8177,-6.1597,-1.434,-6.7307,-1.5085,1.6299,0.0553,-0.9014,0.3688,-1.3372,1.6198,6.1768,6.3564,8.5646,7.4198,6.6032,5.5019,21.409,5.0661,9.4332,-2.2027,-3.3854,-3.3662,-13.5272,0.2794,-7.3692,-1.3494,-7.2229,-5.5191,-0.7322,-0.1724,-3.1884,0.58,0.7918,5.1152,8.178
Calcio,6.3564,8.5646,7.4198,6.6032,5.5019,21.409,5.0661,9.4332,-2.2027,-3.3854,-3.3662,-13.5272,0.2794,-7.3692,-1.3494,-7.2229,-5.5191,-0.7322,-0.1724,-3.1884,0.58,0.7918,5.1152,8.178,-18.7434,3.8943,-13.9678,11.6071,8.8442,12.0476,13.5751,11.4922,2.3703,-0.2969,-5.9568,-1.1157,1.8464,-7.3501,-1.1563,-5.8878,-5.3722,-1.2116,-0.2597,-6.2837,3.5013,-1.6655,5.6995,3.654
Calcio,-18.7434,3.8943,-13.9678,11.6071,8.8442,12.0476,13.5751,11.4922,2.3703,-0.2969,-5.9568,-1.1157,1.8464,-7.3501,-1.1563,-5.8878,-5.3722,-1.2116,-0.2597,-6.2837,3.5013,-1.6655,5.6995,3.654,-4.3637,19.3661,10.8207,1.6472,9.1123,5.4444,1.1013,2.2841,1.2641,-2.1117,-1.968,-1.8579,-0.3592,-1.4958,0.1,-2.8425,-5.9341,1.0578,-3.2938,-7.5379,3.9935,-6.2151,1.0254,4.0818
Calcio,-4.3637,19.3661,10.8207,1.6472,9.1123,5.4444,1.1013,2.2841,1.2641,-2.1117,-1.968,-1.8579,-0.3592,-1.4958,0.1,-2.8425,-5.9341,1.0578,-3.2938,-7.5379,3.9935,-6.2151,1.0254,4.0818,-7.961,2.0932,7.3383,-0.6225,6.8522,4.9608,-14.3939,20.9157,-3.3184,-9.1411,17.7219,22.4145,0.547,-2.8127,-0.0537,-0.4858,-4.0036,1.8198,-1.0286,0.2442,-1.3095,8.3036,-16.3545,-0.4103
Calcio,-7.961,2.0932,7.3383,-0.6225,6.8522,4.9608,-14.3939,20.9157,-3.3184,-9.1411,17.7219,22.4145,0.547,-2.8127,-0.0537,-0.4858,-4.0036,1.8198,-1.0286,0.2442,-1.3095,8.3036,-16.3545,-0.4103,-2.9315,8.7275,0.8766,9.1506,-3.1556,-5.8754,-5.5067,10.9798,-0.3591,9.5768,19.9724,-3.2034,-0.2203,0.6055,-0.3799,0.4204,1.1861,0.3954,-0.1032,1.5469,-0.7694,-0.6439,0.5694,-3.2746
Calcio,-2.9315,8.7275,0.8766,9.1506,-3.1556,-5.8754,-5.5067,10.9798,-0.3591,9.5768,19.9724,-3.2034,-0.2203,0.6055,-0.3799,0.4204,1.1861,0.3954,-0.1032,1.5469,-0.7694,-0.6439,0.5694,-3.2746,-2.4046,10.0591,0.7329,1.9106,3.8595,-11.2144,3.4716,7.9344,-3.7781,5.4205,-2.5474,-7.0198,-0.1091,1.1871,0.0053,1.0706,0.1022,-1.4032,0.3054,1.0988,-0.3677,1.8837,-3.8897,-1.5841
Calcio,-2.4046,10.0591,0.7329,1.9106,3.8595,-11.2144,3.4716,7.9344,-3.7781,5.4205,-2.5474,-7.0198,-0.1091,1.1871,0.0053,1.0706,0.1022,-1.4032,0.3054,1.0988,-0.3677,1.8837,-3.8897,-1.5841,0.3688,9.9824,-0.5844,2.2984,1.9249,1.9776,-0.4166,10.0892,-3.9025,4.616,-4.5969,-8.7484,-0.2038,0.6582,0.0452,-1.8869,2.2599,-2.0082,0.1394,1.5719,-0.3741,-1.7448,-4.1925,-2.9
Calcio,0.3688,9.9824,-0.5844,2.2984,1.9249,1.9776,-0.4166,10.0892,-3.9025,4.616,-4.5969,-8.7484,-0.2038,0.6582,0.0452,-1.8869,2.2599,-2.0082,0.1394,1.5719,-0.3741,-1.7448,-4.1925,-2.9,0.1198,10.2746,0.2156,11.8417,3.4907,-0.3543,2.4804,8.983,-2.7581,2.5762,2.0494,-10.9032,0.0649,0.8258,-0.3517,-0.7125,3.0628,-2.2061,0.1399,0.2203,-0.075,-3.4374,-2.5813,-2.0268
Calcio,0.1198,10.2746,0.2156,11.8417,3.4907,-0.3543,2.4804,8.983,-2.7581,2.5762,2.0494,-10.9032,0.0649,0.8258,-0.3517,-0.7125,3.0628,-2.2061,0.1399,0.2203,-0.075,-3.4374,-2.5813,-2.0268,0.3114,9.8004,-1.2263,9.9599,6.2537,3.3088,2.5379,8.7963,-3.4189,3.9169,5.1906,-12.0907,-0.158,0.5869,-0.1117,-0.0255,2.9021,-1.9513,-0.1809,0.274,-0.1974,-3.0304,-0.2112,-0.0724
Calcio,0.3114,9.8004,-1.2263,9.9599,6.2537,3.3088,2.5379,8.7963,-3.4189,3.9169,5.1906,-12.0907,-0.158,0.5869,-0.1117,-0.0255,2.9021,-1.9513,-0.1809,0.274,-0.1974,-3.0304,-0.2112,-0.0724,-0.4119,9.4795,0.6323,10.3525,6.1531,1.8818,1.5275,9.0261,-3.0263,6.4356,4.8842,-10.3525,0.2671,0.2251,-0.3507,0.8865,0.3879,-1.8102,-0.1644,0.4848,-0.2618,-2.154,-1.475,1.2228
Calcio,-0.4119,9.4795,0.6323,10.3525,6.1531,1.8818,1.5275,9.0261,-3.0263,6.4356,4.8842,-10.3525,0.2671,0.2251,-0.3507,0.8865,0.3879,-1.8102,-0.1644,0.4848,-0.2618,-2.154,-1.475,1.2228,-1.0299,9.5753,-0.0192,7.3454,7.6184,5.0087,1.0965,9.5481,-2.1213,3.9121,11.4826,-6.6224,-0.4438,-0.2485,-0.0984,1.5133,1.1946,-1.8847,0.0032,0.0777,-0.2017,-1.9188,-1.4702,0.6407
Calcio,-1.0299,9.5753,-0.0192,7.3454,7.6184,5.0087,1.0965,9.5481,-2.1213,3.9121,11.4826,-6.6224,-0.4438,-0.2485,-0.0984,1.5133,1.1946,-1.8847,0.0032,0.0777,-0.2017,-1.9188,-1.4702,0.6407,-0.9628,9.3597,0.3976,7.6375,8.0397,0.1006,1.7047,9.1267,-2.5283,4.4245,12.5743,-4.1707,-0.199,0.5768,-0.6987,2.3461,-0.2591,-1.4431,0.265,0.1825,-0.3241,-0.8035,-0.5763,-0.4933
Fine,-0.9628,9.3597,0.3976,7.6375,8.0397,0.1006,1.7047,9.1267,-2.5283,4.4245,12.5743,-4.1707,-0.199,0.5768,-0.6987,2.3461,-0.2591,-1.4431,0.265,0.1825,-0.3241,-0.8035,-0.5763,-0.4933,-1.825,10.5764,0.4215,3.3423,8.3941,1.5514,2.897,8.2265,-4.5825,2.5905,8.5042,-4.6352,0.7593,0.3475,-0.5305,1.6426,0.3831,-1.1478,0.2288,-0.1245,-0.4337,-0.5151,-0.2261,-0.4874
Inizio,-2.4238,9.6423,6.0498,2.059,9.2799,0.0335,-0.4549,9.3374,-3.3279,0.7997,8.327,-6.3829,-1.5304,0.3411,0.0851,-0.0835,0.2943,-0.0117,0.3235,0.2661,-0.0298,0.0117,-0.5263,0.2953,-3.5015,6.6677,5.6858,2.6193,9.5672,0.0766,-3.0933,9.4379,-4.8171,-0.5746,7.5322,-8.1068,-1.8358,-3.8967,-1.4372,-0.2921,-0.8322,-0.0867,0.4677,-1.7102,1.251,-0.0176,-0.5816,0.3108
Calcio,-3.5015,6.6677,5.6858,2.6193,9.5672,0.0766,-3.0933,9.4379,-4.8171,-0.5746,7.5322,-8.1068,-1.8358,-3.8967,-1.4372,-0.2921,-0.8322,-0.0867,0.4677,-1.7102,1.251,-0.0176,-0.5816,0.3108,-0.0335,4.5122,10.8015,3.6105,9.074,0.4262,12.1386,4.6974,-0.8906,-0.5794,10.9415,-2.1691,1.077,-4.3947,-0.5635,-0.2363,-1.922,0.0287,-1.2122,-5.4776,4.1393,0.5289,-1.1462,0.6902
Calcio,-0.0335,4.5122,10.8015,3.6105,9.074,0.4262,12.1386,4.6974,-0.8906,-0.5794,10.9415,-2.1691,1.077,-4.3947,-0.5635,-0.2363,-1.922,0.0287,-1.2122,-5.4776,4.1393,0.5289,-1.1462,0.6902,1.9352,13.1295,6.3899,-0.4501,10.2855,2.0303,-14.7674,14.0731,-5.4253,-11.5927,32.6042,11.315,1.9028,-1.1855,-0.9136,0.6524,-2.0614,-0.0782,-1.1212,-5.8351,2.8229,2.8825,-3.3959,3.8764
Calcio,1.9352,13.1295,6.3899,-0.4501,10.2855,2.0303,-14.7674,14.0731,-5.4253,-11.5927,32.6042,11.315,1.9028,-1.1855,-0.9136,0.6524,-2.0614,-0.0782,-1.1212,-5.8351,2.8229,2.8825,-3.3959,3.8764,7.0988,12.387,0.0096,0.3017,9.2225,3.6152,20.8439,11.1235,-1.2163,-5.6024,15.7395,-11.6215,2.1545,-4.6842,1.1185,0.4645,-2.3174,0.2724,2.1572,6.0522,-1.2286,2.7345,-1.4803,3.4428
Calcio,7.0988,12.387,0.0096,0.3017,9.2225,3.6152,20.8439,11.1235,-1.2163,-5.6024,15.7395,-11.6215,2.1545,-4.6842,1.1185,0.4645,-2.3174,0.2724,2.1572,6.0522,-1.2286,2.7345,-1.4803,3.4428,4.2967,13.8624,3.3099,1.2498,11.4347,9.7971,9.256,9.347,-6.8857,-32.609,20.6763,-25.4264,1.3404,-3.3768,-0.912,-3.1054,-4.0707,1.7985,0.3565,-0.3443,0.1394,-0.8274,-0.7779,4.954
Calcio,4.2967,13.8624,3.3099,1.2498,11.4347,9.7971,9.256,9.347,-6.8857,-32.609,20.6763,-25.4264,1.3404,-3.3768,-0.912,-3.1054,-4.0707,1.7985,0.3565,-0.3443,0.1394,-0.8274,-0.7779,4.954,16.1376,13.5702,14.8012,5.2816,22.6635,2.1979,9.1075,9.5481,-3.3088,-6.1052,1.8196,-18.2342,1.8081,-9.2151,-1.1909,-7.3495,-6.8658,-0.5135,-0.5124,-1.4825,-0.1176,2.2067,4.5959,9.4248
Calcio,16.1376,13.5702,14.8012,5.2816,22.6635,2.1979,9.1075,9.5481,-3.3088,-6.1052,1.8196,-18.2342,1.8081,-9.2151,-1.1909,-7.3495,-6.8658,-0.5135,-0.5124,-1.4825,-0.1176,2.2067,4.5959,9.4248,-7.7694,3.4824,11.6206,1.8387,22.8981,16.8504,12.0907,11.3485,3.1939,-3.2657,-4.8937,-1.2641,1.7522,-6.148,0.8854,-7.863,-4.0611,-0.5337,-1.0456,-9.4945,2.5387,1.5798,8.3164,4.4203
Calcio,-7.7694,3.4824,11.6206,1.8387,22.8981,16.8504,12.0907,11.3485,3.1939,-3.2657,-4.8937,-1.2641,1.7522,-6.148,0.8854,-7.863,-4.0611,-0.5337,-1.0456,-9.4945,2.5387,1.5798,8.3164,4.4203,-2.2369,4.5266,0.0479,0.0096,11.6693,12.9239,-4.6639,7.8051,6.3925,-0.8954,-1.8818,-3.0646,-1.0509,-1.6703,-0.4943,-3.9573,-9.5743,1.0046,-2.5222,-5.2025,1.3101,-6.4455,1.7219,5.5558
Calcio,-2.2369,4.5266,0.0479,0.0096,11.6693,12.9239,-4.6639,7.8051,6.3925,-0.8954,-1.8818,-3.0646,-1.0509,-1.6703,-0.4943,-3.9573,-9.5743,1.0046,-2.5222,-5.2025,1.3101,-6.4455,1.7219,5.5558,-3.4824,12.6936,0.9197,-6.7516,5.0661,-6.9911,-4.865,9.232,-0.2107,-13.9773,-22.9604,15.8496,-0.4294,0.2506,0.1038,1.3691,-2.7638,3.0048,-0.0878,-1.7012,-0.0564,7.3469,-1.3675,-7.1287
Calcio,-3.4824,12.6936,0.9197,-6.7516,5.0661,-6.9911,-4.865,9.232,-0.2107,-13.9773,-22.9604,15.8496,-0.4294,0.2506,0.1038,1.3691,-2.7638,3.0048,-0.0878,-1.7012,-0.0564,7.3469,-1.3675,-7.1287,-4.0093,11.3811,-0.5365,13.0771,-1.8531,2.217,-0.3926,9.912,-3.9504,11.1378,-1.6281,-5.9903,-0.5247,-0.7806,-0.348,1.4505,0.6635,-0.3597,0.2661,1.5447,-0.5651,-12.9745,6.753,-5.3488
Calcio,-4.0093,11.3811,-0.5365,13.0771,-1.8531,2.217,-0.3926,9.912,-3.9504,11.1378,-1.6281,-5.9903,-0.5247,-0.7806,-0.348,1.4505,0.6635,-0.3597,0.2661,1.5447,-0.5651,-12.9745,6.753,-5.3488,-1.3029,10.0208,0.3832,1.3599,2.897,-9.4475,1.585,8.169,-4.2234,4.1324,-3.304,-3.2417,0.0894,0.3342,-0.2166,-3.7929,5.6744,-1.6554,0.1697,0.24,-0.0027,-0.2597,-4.225,-0.2682
Calcio,-1.3029,10.0208,0.3832,1.3599,2.897,-9.4475,1.585,8.169,-4.2234,4.1324,-3.304,-3.2417,0.0894,0.3342,-0.2166,-3.7929,5.6744,-1.6554,0.1697,0.24,-0.0027,-0.2597,-4.225,-0.2682,-1.5472,9.0771,0.2108,-2.9928,-1.0391,2.4181,1.1109,8.8729,-3.8547,11.4012,-0.723,-5.4492,0.2166,-0.4986,-0.3065,-1.8406,-3.2219,-1.7177,-0.1431,-0.5614,0.0926,1.2462,-1.7895,-1.6033
Calcio,-1.5472,9.0771,0.2108,-2.9928,-1.0391,2.4181,1.1109,8.8729,-3.8547,11.4012,-0.723,-5.4492,0.2166,-0.4986,-0.3065,-1.8406,-3.2219,-1.7177,-0.1431,-0.5614,0.0926,1.2462,-1.7895,-1.6033,-0.3976,9.4124,0.3209,15.5719,3.2082,-2.8587,-2.1739,9.5098,-1.9297,6.3925,-2.059,-7.8051,-0.6832,0.4725,0.2756,0.0309,3.6615,-2.3402,0.1022,0.0958,-0.0947,-0.8003,-3.0283,-1.5676
Calcio,-0.3976,9.4124,0.3209,15.5719,3.2082,-2.8587,-2.1739,9.5098,-1.9297,6.3925,-2.059,-7.8051,-0.6832,0.4725,0.2756,0.0309,3.6615,-2.3402,0.1022,0.0958,-0.0947,-0.8003,-3.0283,-1.5676,-3.5159,9.7381,1.0203,6.4404,3.8068,1.8196,2.8156,9.0932,-2.6719,3.7685,-1.0343,-8.916,0.2309,-0.6534,-0.1979,-0.2826,1.5697,-1.4293,-0.0181,-0.7237,0.1474,-2.6111,-2.958,-1.2936
Calcio,-3.5159,9.7381,1.0203,6.4404,3.8068,1.8196,2.8156,9.0932,-2.6719,3.7685,-1.0343,-8.916,0.2309,-0.6534,-0.1979,-0.2826,1.5697,-1.4293,-0.0181,-0.7237,0.1474,-2.6111,-2.958,-1.2936,-1.4131,9.3023,1.8585,11.6693,5.5258,-0.9194,-0.3017,9.4906,-2.7198,1.2737,4.1563,-10.252,0.0223,1.3069,-0.0037,-0.0841,0.7152,-1.6495,-0.2166,-0.3991,-0.0399,-2.9165,-1.6719,0.3512
Calcio,-1.4131,9.3023,1.8585,11.6693,5.5258,-0.9194,-0.3017,9.4906,-2.7198,1.2737,4.1563,-10.252,0.0223,1.3069,-0.0037,-0.0841,0.7152,-1.6495,-0.2166,-0.3991,-0.0399,-2.9165,-1.6719,0.3512,-1.9735,10.1501,0.2443,8.3175,6.1196,1.1157,0.5698,9.3087,-2.4181,4.7405,2.5187,-11.5113,0.1506,1.1797,-0.2751,0.1368,0.5662,-2.1013,-0.0468,0.4704,-0.2719,-3.2267,-0.299,-0.0511
Calcio,-1.9735,10.1501,0.2443,8.3175,6.1196,1.1157,0.5698,9.3087,-2.4181,4.7405,2.5187,-11.5113,0.1506,1.1797,-0.2751,0.1368,0.5662,-2.1013,-0.0468,0.4704,-0.2719,-3.2267,-0.299,-0.0511,-1.1065,8.3586,0.5317,8.8202,8.6191,1.3408,1.7813,9.1746,-3.0837,1.4413,9.9982,-7.2401,-0.456,0.787,-0.2192,0.2682,0.6784,-2.0194,0.0756,0.754,-0.2714,-3.5513,-1.093,0.9115
Calcio,-1.1065,8.3586,0.5317,8.8202,8.6191,1.3408,1.7813,9.1746,-3.0837,1.4413,9.9982,-7.2401,-0.456,0.787,-0.2192,0.2682,0.6784,-2.0194,0.0756,0.754,-0.2714,-3.5513,-1.093,0.9115,-1.1879,9.7525,-0.6993,5.1858,9.0261,1.7669,0.4262,9.5241,-2.8204,1.3455,10.8505,0.9768,-0.6018,0.6039,-0.2017,1.3984,-0.4629,-1.5085,0.2426,1.0387,-0.4268,-1.4787,-0.9876,-0.042
Fine,-1.1879,9.7525,-0.6993,5.1858,9.0261,1.7669,0.4262,9.5241,-2.8204,1.3455,10.8505,0.9768,-0.6018,0.6039,-0.2017,1.3984,-0.4629,-1.5085,0.2426,1.0387,-0.4268,-1.4787,-0.9876,-0.042,-2.2705,10.8973,1.2885,5.2529,6.2632,0.7422,0.1437,9.2081,-3.3327,0.1389,13.4027,-3.2657,0.1059,1.2159,-0.4911,1.4995,0.1181,-0.8817,0.1575,0.4395,-0.4076,-0.589,1.1887,-0.4369
Inizio,-3.3387,8.1479,1.1448,2.241,9.0309,-1.4317,-2.2889,9.4715,-2.3846,-0.3687,9.2416,-3.8595,-0.911,-0.4432,0.2437,0.0101,0.0921,-0.0287,0.1719,-0.0383,0.0223,-0.0734,-0.0772,0.0442,-2.8213,9.422,5.293,1.9824,9.0932,-0.8811,-2.2458,10.6063,0.5219,0.4932,9.7348,-2.9305,-1.2584,-0.9094,-0.3225,0.1032,-0.397,0.0543,0.5188,-0.3193,0.3656,0.3219,0.4007,-0.0128
Calcio,-2.8213,9.422,5.293,1.9824,9.0932,-0.8811,-2.2458,10.6063,0.5219,0.4932,9.7348,-2.9305,-1.2584,-0.9094,-0.3225,0.1032,-0.397,0.0543,0.5188,-0.3193,0.3656,0.3219,0.4007,-0.0128,-1.3412,7.779,2.395,1.6233,8.9926,-0.723,-5.8371,9.7731,-3.7733,-0.3017,8.5712,-6.177,-0.6699,-1.2648,-1.1142,-0.2214,-0.1921,0.1022,0.7726,-2.4275,1.3473,0.3246,-0.1878,0.091
Calcio,-1.3412,7.779,2.395,1.6233,8.9926,-0.723,-5.8371,9.7731,-3.7733,-0.3017,8.5712,-6.177,-0.6699,-1.2648,-1.1142,-0.2214,-0.1921,0.1022,0.7726,-2.4275,1.3473,0.3246,-0.1878,0.091,-3.8368,6.0163,7.9994,3.0742,9.8976,0.3543,11.2432,4.3,-1.0439,1.312,12.6366,-2.059,0.2496,-2.9607,0.5992,-0.4555,-0.2868,0.1277,-1.2393,-4.8779,4.0989,1.3399,-1.1701,0.9711
Calcio,-3.8368,6.0163,7.9994,3.0742,9.8976,0.3543,11.2432,4.3,-1.0439,1.312,12.6366,-2.059,0.2496,-2.9607,0.5992,-0.4555,-0.2868,0.1277,-1.2393,-4.8779,4.0989,1.3399,-1.1701,0.9711,-9.5322,9.8914,7.3048,1.3886,10.4818,-1.7286,1.4365,12.0524,8.169,-4.1994,15.3899,5.1811,1.9603,0.5843,-0.3852,0.2772,-0.3837,0.075,-2.7877,-9.0065,4.5522,2.0885,-2.1146,2.1689
Calcio,-9.5322,9.8914,7.3048,1.3886,10.4818,-1.7286,1.4365,12.0524,8.169,-4.1994,15.3899,5.1811,1.9603,0.5843,-0.3852,0.2772,-0.3837,0.075,-2.7877,-9.0065,4.5522,2.0885,-2.1146,2.1689,-0.9532,11.5248,0.2826,0.0766,10.7117,4.5825,-3.893,3.2465,-1.1349,-7.8865,18.2295,-8.758,1.3122,-3.4263,0.2458,-0.5805,-2.2051,0.7035,0.7455,-0.9919,0.3214,2.7265,-2.8276,5.1562
Calcio,-0.9532,11.5248,0.2826,0.0766,10.7117,4.5825,-3.893,3.2465,-1.1349,-7.8865,18.2295,-8.758,1.3122,-3.4263,0.2458,-0.5805,-2.2051,0.7035,0.7455,-0.9919,0.3214,2.7265,-2.8276,5.1562,4.1242,12.5834,2.6681,-0.3831,6.6415,9.4284,4.4628,9.6199,-7.9679,-31.1198,3.8259,-28.4383,1.4638,-5.0024,-0.1054,-3.6194,-3.7897,1.0717,0.107,0.281,0.3411,1.2675,2.1024,6.5301
